recid,idtruth
GECO011699,rec-002320
GECO012338,rec-002320
GECO012344,rec-002320
GECO013342,rec-002320
GECO003581,rec-002321
GECO009493,rec-002321
GECO006006,rec-002322
GECO010070,rec-002323
GECO001873,rec-002324
GECO004934,rec-002325
GECO012458,rec-002325
GECO003728,rec-002326
GECO001645,rec-002327
GECO002201,rec-002327
GECO005897,rec-002327
GECO010964,rec-002327
GECO012845,rec-002327
GECO001735,rec-002328
GECO011135,rec-002328
GECO013682,rec-002328
GECO004211,rec-002329
GECO011810,rec-002330
GECO010958,rec-002331
GECO011750,rec-002332
GECO003080,rec-002333
GECO003567,rec-002333
GECO005632,rec-002333
GECO009185,rec-002333
GECO001608,rec-002334
GECO010747,rec-002335
GECO014620,rec-002336
GECO006299,rec-002337
GECO014598,rec-002338
GECO008460,rec-002339
GECO001509,rec-002340
GECO002132,rec-002341
GECO005552,rec-002342
GECO013070,rec-002342
GECO014567,rec-002342
GECO003847,rec-002343
GECO000583,rec-002344
GECO006132,rec-002345
GECO006633,rec-002346
GECO001438,rec-002347
GECO009834,rec-002348
GECO000142,rec-002349
GECO001372,rec-002349
GECO003127,rec-002349
GECO012707,rec-002349
GECO003937,rec-002350
GECO009703,rec-002350
GECO012173,rec-002350
GECO000961,rec-002351
GECO010487,rec-002351
GECO002358,rec-002352
GECO006102,rec-002352
GECO006467,rec-002352
GECO011017,rec-002352
GECO011859,rec-002352
GECO003107,rec-002353
GECO009247,rec-002353
GECO011722,rec-002353
GECO013577,rec-002353
GECO009163,rec-002354
GECO001856,rec-002355
GECO005494,rec-002355
GECO014975,rec-002355
GECO001709,rec-002356
GECO008471,rec-002356
GECO008926,rec-002356
GECO014829,rec-002357
GECO001220,rec-002358
GECO007703,rec-002359
GECO000445,rec-002360
GECO002243,rec-002360
GECO005007,rec-002360
GECO014171,rec-002360
GECO005026,rec-002361
GECO009022,rec-002362
GECO000431,rec-002363
GECO010393,rec-002364
GECO011392,rec-002365
GECO005107,rec-002366
GECO006994,rec-002366
GECO013807,rec-002366
GECO004283,rec-002367
GECO010136,rec-002368
GECO000147,rec-002369
GECO000444,rec-002369
GECO007535,rec-002369
GECO012603,rec-002369
GECO013298,rec-002369
GECO005088,rec-002370
GECO003344,rec-002371
GECO011992,rec-002372
GECO000051,rec-002373
GECO007844,rec-002373
GECO008303,rec-002373
GECO011705,rec-002373
GECO001712,rec-002374
GECO001887,rec-002374
GECO001899,rec-002374
GECO013403,rec-002374
GECO001707,rec-002375
GECO011503,rec-002376
GECO014780,rec-002377
GECO002613,rec-002378
GECO003679,rec-002379
GECO014233,rec-002380
GECO002797,rec-002381
GECO000657,rec-002382
GECO007859,rec-002382
GECO011270,rec-002382
GECO010147,rec-002383
GECO008580,rec-002384
GECO002254,rec-002385
GECO007273,rec-002385
GECO007869,rec-002385
GECO008389,rec-002385
GECO008661,rec-002385
GECO000376,rec-002386
GECO000413,rec-002387
GECO006436,rec-002388
GECO007594,rec-002389
GECO007784,rec-002389
GECO013425,rec-002389
GECO004556,rec-002390
GECO003647,rec-002391
GECO006462,rec-002391
GECO001141,rec-002392
GECO004325,rec-002392
GECO006521,rec-002392
GECO012187,rec-002392
GECO014593,rec-002393
GECO000823,rec-002394
GECO000547,rec-002395
GECO001403,rec-002395
GECO009839,rec-002396
GECO007432,rec-002397
GECO007243,rec-002398
GECO009488,rec-002399
GECO013524,rec-002399
GECO014220,rec-002399
GECO001819,rec-002400
GECO004885,rec-002400
GECO010843,rec-002400
GECO003403,rec-002401
GECO008742,rec-002402
GECO010282,rec-002402
GECO011684,rec-002402
GECO014471,rec-002402
GECO014589,rec-002402
GECO014821,rec-002402
GECO013626,rec-002403
GECO002431,rec-002404
GECO006444,rec-002404
GECO008131,rec-002404
GECO010954,rec-002404
GECO013193,rec-002404
GECO014974,rec-002404
GECO006665,rec-002405
GECO012765,rec-002406
GECO005903,rec-002407
GECO004965,rec-002408
GECO010086,rec-002408
GECO000873,rec-002409
GECO007616,rec-002409
GECO014238,rec-002409
GECO003720,rec-002410
GECO004353,rec-002410
GECO007283,rec-002410
GECO009992,rec-002410
GECO011629,rec-002410
GECO009271,rec-002411
GECO000663,rec-002412
GECO013058,rec-002413
GECO002628,rec-002414
GECO012230,rec-002414
GECO012694,rec-002414
GECO014618,rec-002414
GECO014111,rec-002415
GECO003825,rec-002416
GECO014317,rec-002417
GECO006218,rec-002418
GECO011654,rec-002419
GECO013631,rec-002420
GECO001028,rec-002421
GECO008349,rec-002421
GECO009259,rec-002421
GECO009919,rec-002422
GECO010738,rec-002423
GECO005459,rec-002424
GECO010216,rec-002425
GECO012819,rec-002426
GECO003075,rec-002427
GECO002813,rec-002428
GECO002936,rec-002428
GECO004419,rec-002428
GECO007347,rec-002428
GECO008447,rec-002428
GECO012460,rec-002428
GECO000987,rec-002429
GECO002660,rec-002429
GECO005291,rec-002429
GECO006856,rec-002429
GECO009360,rec-002429
GECO011193,rec-002429
GECO000912,rec-002430
GECO013635,rec-002431
GECO001811,rec-002432
GECO013768,rec-002433
GECO005197,rec-002434
GECO002696,rec-002435
GECO006301,rec-002436
GECO002579,rec-002437
GECO003429,rec-002438
GECO011971,rec-002439
GECO000778,rec-002440
GECO001830,rec-002440
GECO002511,rec-002440
GECO004090,rec-002440
GECO007354,rec-002440
GECO007564,rec-002440
GECO008201,rec-002440
GECO011871,rec-002440
GECO006112,rec-002441
GECO008896,rec-002442
GECO010905,rec-002443
GECO000171,rec-002444
GECO003101,rec-002444
GECO004668,rec-002444
GECO008863,rec-002444
GECO010078,rec-002444
GECO010130,rec-002444
GECO012671,rec-002444
GECO002611,rec-002445
GECO005276,rec-002445
GECO012661,rec-002445
GECO012669,rec-002445
GECO013059,rec-002446
GECO010866,rec-002447
GECO004823,rec-002448
GECO001780,rec-002449
GECO014485,rec-002450
GECO004082,rec-002451
GECO004692,rec-002452
GECO011835,rec-002453
GECO001216,rec-002454
GECO004719,rec-002455
GECO005462,rec-002456
GECO009389,rec-002457
GECO007599,rec-002458
GECO000799,rec-002459
GECO014010,rec-002460
GECO005941,rec-002461
GECO006286,rec-002461
GECO008536,rec-002461
GECO008843,rec-002461
GECO013655,rec-002461
GECO014877,rec-002461
GECO010953,rec-002462
GECO002009,rec-002463
GECO002235,rec-002464
GECO006141,rec-002464
GECO010199,rec-002464
GECO011170,rec-002464
GECO011219,rec-002464
GECO011510,rec-002464
GECO012642,rec-002464
GECO014167,rec-002464
GECO014553,rec-002464
GECO001528,rec-002465
GECO006552,rec-002465
GECO006918,rec-002465
GECO013514,rec-002465
GECO014539,rec-002465
GECO003068,rec-002466
GECO004808,rec-002466
GECO008426,rec-002466
GECO011561,rec-002466
GECO012820,rec-002466
GECO013458,rec-002467
GECO005548,rec-002468
GECO009340,rec-002468
GECO009942,rec-002468
GECO011045,rec-002468
GECO011953,rec-002469
GECO001118,rec-002470
GECO008127,rec-002470
GECO012200,rec-002470
GECO013316,rec-002470
GECO000372,rec-002471
GECO003533,rec-002472
GECO007285,rec-002472
GECO013056,rec-002472
GECO014168,rec-002472
GECO000730,rec-002473
GECO009640,rec-002474
GECO000225,rec-002475
GECO010361,rec-002476
GECO002713,rec-002477
GECO005918,rec-002478
GECO006897,rec-002479
GECO011703,rec-002479
GECO012700,rec-002479
GECO009339,rec-002480
GECO003315,rec-002481
GECO004434,rec-002481
GECO005727,rec-002481
GECO007197,rec-002481
GECO008973,rec-002481
GECO011843,rec-002481
GECO012715,rec-002481
GECO012035,rec-002482
GECO008793,rec-002483
GECO006974,rec-002484
GECO009525,rec-002484
GECO012455,rec-002484
GECO008912,rec-002485
GECO010664,rec-002486
GECO002620,rec-002487
GECO012795,rec-002487
GECO013392,rec-002487
GECO014489,rec-002488
GECO010610,rec-002489
GECO006148,rec-002490
GECO006206,rec-002490
GECO008666,rec-002490
GECO014722,rec-002490
GECO000945,rec-002491
GECO001005,rec-002491
GECO001052,rec-002491
GECO006540,rec-002491
GECO010128,rec-002491
GECO012075,rec-002492
GECO001138,rec-002493
GECO000518,rec-002494
GECO002186,rec-002494
GECO007701,rec-002494
GECO009596,rec-002494
GECO010376,rec-002494
GECO012521,rec-002494
GECO008882,rec-002495
GECO002309,rec-002496
GECO002681,rec-002497
GECO004514,rec-002497
GECO006426,rec-002498
GECO010593,rec-002499
GECO014476,rec-002500
GECO003193,rec-002501
GECO001776,rec-002502
GECO003286,rec-002502
GECO009177,rec-002502
GECO009960,rec-002502
GECO011264,rec-002502
GECO011743,rec-002502
GECO009797,rec-002503
GECO011160,rec-002503
GECO009709,rec-002504
GECO013520,rec-002505
GECO010031,rec-002506
GECO000177,rec-002507
GECO003067,rec-002507
GECO003636,rec-002507
GECO004286,rec-002508
GECO009328,rec-002508
GECO010066,rec-002508
GECO010555,rec-002508
GECO013154,rec-002508
GECO014960,rec-002508
GECO004839,rec-002509
GECO000134,rec-002510
GECO012146,rec-002511
GECO006417,rec-002512
GECO003241,rec-002513
GECO009225,rec-002513
GECO012080,rec-002513
GECO000417,rec-002514
GECO006200,rec-002514
GECO009677,rec-002514
GECO014404,rec-002514
GECO008166,rec-002515
GECO008787,rec-002516
GECO007663,rec-002517
GECO005003,rec-002518
GECO007257,rec-002518
GECO015013,rec-002518
GECO014156,rec-002519
GECO000937,rec-002520
GECO003817,rec-002520
GECO007985,rec-002520
GECO008932,rec-002520
GECO009630,rec-002520
GECO000220,rec-002521
GECO000783,rec-002521
GECO001455,rec-002521
GECO014737,rec-002521
GECO002798,rec-002522
GECO012985,rec-002523
GECO000371,rec-002524
GECO000659,rec-002524
GECO002213,rec-002524
GECO010126,rec-002524
GECO010383,rec-002524
GECO009162,rec-002525
GECO004647,rec-002526
GECO004406,rec-002527
GECO007636,rec-002528
GECO005922,rec-002529
GECO006622,rec-002529
GECO012019,rec-002529
GECO012652,rec-002530
GECO012930,rec-002530
GECO014479,rec-002530
GECO004768,rec-002531
GECO008243,rec-002532
GECO009307,rec-002533
GECO003278,rec-002534
GECO003453,rec-002534
GECO008553,rec-002534
GECO014869,rec-002534
GECO007549,rec-002535
GECO007034,rec-002536
GECO008350,rec-002536
GECO009473,rec-002536
GECO010669,rec-002536
GECO011714,rec-002537
GECO008263,rec-002538
GECO003042,rec-002539
GECO010974,rec-002540
GECO002535,rec-002541
GECO002583,rec-002542
GECO004103,rec-002543
GECO012439,rec-002543
GECO014649,rec-002543
GECO012226,rec-002544
GECO013866,rec-002545
GECO007321,rec-002546
GECO001627,rec-002547
GECO006327,rec-002548
GECO011789,rec-002549
GECO010985,rec-002550
GECO006695,rec-002551
GECO001963,rec-002552
GECO007237,rec-002553
GECO000974,rec-002554
GECO004275,rec-002554
GECO007452,rec-002554
GECO014435,rec-002554
GECO008245,rec-002555
GECO001316,rec-002556
GECO006596,rec-002556
GECO010158,rec-002556
GECO005126,rec-002557
GECO006332,rec-002557
GECO010261,rec-002557
GECO012524,rec-002557
GECO014339,rec-002557
GECO014948,rec-002557
GECO003267,rec-002558
GECO001265,rec-002559
GECO005479,rec-002560
GECO004538,rec-002561
GECO002454,rec-002562
GECO003159,rec-002562
GECO003245,rec-002562
GECO004784,rec-002562
GECO013777,rec-002562
GECO005328,rec-002563
GECO005471,rec-002563
GECO006100,rec-002563
GECO006879,rec-002563
GECO012979,rec-002563
GECO014496,rec-002563
GECO005147,rec-002564
GECO001366,rec-002565
GECO010268,rec-002566
GECO001764,rec-002567
GECO001000,rec-002568
GECO010114,rec-002569
GECO010653,rec-002570
GECO001065,rec-002571
GECO008779,rec-002571
GECO006914,rec-002572
GECO003009,rec-002573
GECO009140,rec-002573
GECO010200,rec-002573
GECO013983,rec-002573
GECO004938,rec-002574
GECO002346,rec-002575
GECO007293,rec-002576
GECO003378,rec-002577
GECO006268,rec-002577
GECO012020,rec-002577
GECO012551,rec-002577
GECO012865,rec-002577
GECO008156,rec-002578
GECO007319,rec-002579
GECO001100,rec-002580
GECO005229,rec-002580
GECO007388,rec-002580
GECO011622,rec-002580
GECO006844,rec-002581
GECO002772,rec-002582
GECO005393,rec-002583
GECO007368,rec-002583
GECO012555,rec-002583
GECO012846,rec-002583
GECO000785,rec-002584
GECO013611,rec-002585
GECO002218,rec-002586
GECO003100,rec-002587
GECO004542,rec-002587
GECO006989,rec-002587
GECO008839,rec-002587
GECO011300,rec-002587
GECO006352,rec-002588
GECO007814,rec-002589
GECO000885,rec-002590
GECO002537,rec-002590
GECO007174,rec-002590
GECO014586,rec-002591
GECO007697,rec-002592
GECO000077,rec-002593
GECO001613,rec-002593
GECO004383,rec-002593
GECO011483,rec-002593
GECO005457,rec-002594
GECO011865,rec-002595
GECO002461,rec-002596
GECO008122,rec-002596
GECO012491,rec-002596
GECO001276,rec-002597
GECO003738,rec-002597
GECO006675,rec-002597
GECO005128,rec-002598
GECO009661,rec-002598
GECO011117,rec-002598
GECO009428,rec-002599
GECO008001,rec-002600
GECO006386,rec-002601
GECO003964,rec-002602
GECO006810,rec-002603
GECO010725,rec-002604
GECO007711,rec-002605
GECO014836,rec-002606
GECO000306,rec-002607
GECO000646,rec-002608
GECO001901,rec-002608
GECO007987,rec-002608
GECO001915,rec-002609
GECO006927,rec-002610
GECO002305,rec-002611
GECO003187,rec-002611
GECO007956,rec-002611
GECO011315,rec-002611
GECO006348,rec-002612
GECO005841,rec-002613
GECO006253,rec-002614
GECO007818,rec-002614
GECO011752,rec-002614
GECO001692,rec-002615
GECO009831,rec-002615
GECO010412,rec-002616
GECO003405,rec-002617
GECO007065,rec-002617
GECO013683,rec-002617
GECO000172,rec-002618
GECO003490,rec-002618
GECO008184,rec-002618
GECO010243,rec-002618
GECO010773,rec-002618
GECO012239,rec-002618
GECO012597,rec-002618
GECO010868,rec-002619
GECO002529,rec-002620
GECO006384,rec-002620
GECO008285,rec-002620
GECO009770,rec-002620
GECO011572,rec-002620
GECO013293,rec-002620
GECO011524,rec-002621
GECO003415,rec-002622
GECO004931,rec-002622
GECO009538,rec-002622
GECO013625,rec-002622
GECO004195,rec-002623
GECO011201,rec-002624
GECO012262,rec-002624
GECO014959,rec-002624
GECO012412,rec-002625
GECO014530,rec-002625
GECO014967,rec-002625
GECO002941,rec-002626
GECO003149,rec-002626
GECO009092,rec-002626
GECO010174,rec-002626
GECO011564,rec-002626
GECO008672,rec-002627
GECO001647,rec-002628
GECO006749,rec-002629
GECO009441,rec-002630
GECO001992,rec-002631
GECO010289,rec-002632
GECO006925,rec-002633
GECO011933,rec-002634
GECO007628,rec-002635
GECO000308,rec-002636
GECO002347,rec-002636
GECO004681,rec-002636
GECO006405,rec-002636
GECO007163,rec-002637
GECO008623,rec-002637
GECO008707,rec-002637
GECO010751,rec-002637
GECO002790,rec-002638
GECO006753,rec-002638
GECO012061,rec-002638
GECO012827,rec-002638
GECO012920,rec-002638
GECO002548,rec-002639
GECO009242,rec-002639
GECO009913,rec-002639
GECO013996,rec-002639
GECO014103,rec-002639
GECO010547,rec-002640
GECO000292,rec-002641
GECO002646,rec-002641
GECO003355,rec-002641
GECO003637,rec-002641
GECO012289,rec-002641
GECO004499,rec-002642
GECO006628,rec-002642
GECO007630,rec-002643
GECO001310,rec-002644
GECO005032,rec-002645
GECO014565,rec-002646
GECO003250,rec-002647
GECO014626,rec-002648
GECO005876,rec-002649
GECO010612,rec-002649
GECO000675,rec-002650
GECO007938,rec-002650
GECO011377,rec-002650
GECO013065,rec-002651
GECO003094,rec-002652
GECO010764,rec-002653
GECO011939,rec-002654
GECO013212,rec-002655
GECO003694,rec-002656
GECO006922,rec-002657
GECO009000,rec-002657
GECO009735,rec-002657
GECO000586,rec-002658
GECO009030,rec-002658
GECO009168,rec-002658
GECO013957,rec-002658
GECO008435,rec-002659
GECO009866,rec-002659
GECO012911,rec-002659
GECO007928,rec-002660
GECO007016,rec-002661
GECO007968,rec-002661
GECO012629,rec-002661
GECO012369,rec-002662
GECO003971,rec-002663
GECO008639,rec-002663
GECO007064,rec-002664
GECO007739,rec-002665
GECO007836,rec-002665
GECO008523,rec-002665
GECO012256,rec-002665
GECO012432,rec-002665
GECO002221,rec-002666
GECO002676,rec-002667
GECO001946,rec-002668
GECO006316,rec-002668
GECO007278,rec-002668
GECO007362,rec-002668
GECO002851,rec-002669
GECO004069,rec-002669
GECO005614,rec-002669
GECO007877,rec-002669
GECO012675,rec-002670
GECO010417,rec-002671
GECO011188,rec-002672
GECO001701,rec-002673
GECO004781,rec-002674
GECO006344,rec-002675
GECO006929,rec-002675
GECO007093,rec-002675
GECO010157,rec-002675
GECO013734,rec-002675
GECO013775,rec-002675
GECO013815,rec-002675
GECO003023,rec-002676
GECO007216,rec-002676
GECO011148,rec-002676
GECO002932,rec-002677
GECO007384,rec-002678
GECO009101,rec-002678
GECO010584,rec-002678
GECO013464,rec-002678
GECO014402,rec-002678
GECO003692,rec-002679
GECO002971,rec-002680
GECO005518,rec-002680
GECO006751,rec-002680
GECO007244,rec-002680
GECO010018,rec-002680
GECO001193,rec-002681
GECO003412,rec-002681
GECO009519,rec-002681
GECO000013,rec-002682
GECO001399,rec-002683
GECO007617,rec-002683
GECO009873,rec-002683
GECO012478,rec-002683
GECO000834,rec-002684
GECO002248,rec-002684
GECO011068,rec-002684
GECO012519,rec-002684
GECO002954,rec-002685
GECO003638,rec-002685
GECO005886,rec-002685
GECO007514,rec-002685
GECO008020,rec-002685
GECO011321,rec-002685
GECO014065,rec-002685
GECO010403,rec-002686
GECO000587,rec-002687
GECO014359,rec-002687
GECO014710,rec-002687
GECO008518,rec-002688
GECO002844,rec-002689
GECO003862,rec-002689
GECO003888,rec-002689
GECO008769,rec-002689
GECO014922,rec-002689
GECO007063,rec-002690
GECO004714,rec-002691
GECO012515,rec-002692
GECO005424,rec-002693
GECO007473,rec-002693
GECO009684,rec-002693
GECO011382,rec-002693
GECO014673,rec-002693
GECO009262,rec-002694
GECO000286,rec-002695
GECO009912,rec-002695
GECO014051,rec-002695
GECO000954,rec-002696
GECO003341,rec-002696
GECO003829,rec-002696
GECO007383,rec-002696
GECO012436,rec-002697
GECO003061,rec-002698
GECO009300,rec-002699
GECO003314,rec-002700
GECO014268,rec-002701
GECO000324,rec-002702
GECO009454,rec-002703
GECO013061,rec-002703
GECO014247,rec-002703
GECO007502,rec-002704
GECO008474,rec-002705
GECO008532,rec-002706
GECO003732,rec-002707
GECO005255,rec-002707
GECO005891,rec-002707
GECO012974,rec-002707
GECO014114,rec-002707
GECO014041,rec-002708
GECO006383,rec-002709
GECO011084,rec-002710
GECO003116,rec-002711
GECO003259,rec-002711
GECO011317,rec-002711
GECO012360,rec-002711
GECO013958,rec-002711
GECO001187,rec-002712
GECO005696,rec-002712
GECO006499,rec-002712
GECO013921,rec-002712
GECO013647,rec-002713
GECO007428,rec-002714
GECO004457,rec-002715
GECO001199,rec-002716
GECO006371,rec-002717
GECO001030,rec-002718
GECO001447,rec-002719
GECO002031,rec-002719
GECO005599,rec-002719
GECO006928,rec-002719
GECO009153,rec-002719
GECO013911,rec-002719
GECO009111,rec-002720
GECO014469,rec-002721
GECO000144,rec-002722
GECO003115,rec-002722
GECO011795,rec-002722
GECO012798,rec-002723
GECO007769,rec-002724
GECO007537,rec-002725
GECO005693,rec-002726
GECO001251,rec-002727
GECO002870,rec-002728
GECO012435,rec-002729
GECO001658,rec-002730
GECO002134,rec-002730
GECO005850,rec-002730
GECO014405,rec-002730
GECO003782,rec-002731
GECO008288,rec-002731
GECO008577,rec-002731
GECO013542,rec-002731
GECO001305,rec-002732
GECO002998,rec-002732
GECO004571,rec-002732
GECO006938,rec-002732
GECO007109,rec-002732
GECO007471,rec-002732
GECO010774,rec-002732
GECO000412,rec-002733
GECO001213,rec-002734
GECO011995,rec-002735
GECO010451,rec-002736
GECO002383,rec-002737
GECO008306,rec-002737
GECO008329,rec-002737
GECO006170,rec-002738
GECO002289,rec-002739
GECO002444,rec-002739
GECO002674,rec-002739
GECO004108,rec-002739
GECO006538,rec-002739
GECO009565,rec-002739
GECO011692,rec-002740
GECO011156,rec-002741
GECO013247,rec-002742
GECO001122,rec-002743
GECO001344,rec-002743
GECO002077,rec-002743
GECO003671,rec-002743
GECO004280,rec-002743
GECO004326,rec-002743
GECO006562,rec-002743
GECO011390,rec-002743
GECO014253,rec-002744
GECO011463,rec-002745
GECO005109,rec-002746
GECO006571,rec-002747
GECO004562,rec-002748
GECO004853,rec-002748
GECO004980,rec-002748
GECO012809,rec-002749
GECO002707,rec-002750
GECO004068,rec-002750
GECO004162,rec-002750
GECO006037,rec-002750
GECO008631,rec-002750
GECO009315,rec-002750
GECO009993,rec-002750
GECO002877,rec-002751
GECO009439,rec-002752
GECO013034,rec-002752
GECO000620,rec-002753
GECO013349,rec-002753
GECO014312,rec-002754
GECO001036,rec-002755
GECO006355,rec-002756
GECO001880,rec-002757
GECO003787,rec-002757
GECO005137,rec-002757
GECO005240,rec-002757
GECO006777,rec-002757
GECO013262,rec-002758
GECO014993,rec-002759
GECO004665,rec-002760
GECO006129,rec-002760
